super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count
1269,Rio Hondo Community College,Los Angeles,CA,46500,32400,22.689423,.11222608,15.256782,.19921581,3.4616756,.045200918,-5.2914119,-7.7975879,1545.333333333333
2708,Barnard College,New York,NY,148000,56300,6.5402598,12.618666,52.820206,6.6375942,3.4545786,.43411589,.09027084,-1.8497171,535.3333333333334
3630,Prairie View Agricultural & Mechanical University,Houston,TX,45500,34800,21.610006,.00053475396,15.979915,.26257074,3.4532607,.056741554,-2.9901295,-1.2971228,1167.333333333333
5488,Capital Area Technical College,Baton Rouge,LA,44300,24600,28.281466,.16686372,12.203152,.12213817,3.45123,.034542464,-2.1542945,-2.4522591,2398
1852,Clarke University,Dubuque,IA,75700,45100,7.0276628,.9949823,49.030472,.1282458,3.4456961,.0090126833,-5.8489299,-7.9696507,160
3765,Norfolk State University,Virginia Beach,VA,48000,34400,20.608868,.018557239,16.711349,0,3.44402,0,-5.8426571,-7.4083543,979.3333333333334
3724,Marymount University,Washington DC,VA,91800,47000,9.5781384,3.2237549,35.877098,0,3.436358,0,-2.9211915,-7.101263,245
3764,Virginia State University,Richmond,VA,52200,35900,19.235935,.15952259,17.847628,.24121512,3.4331579,.046399985,-3.5885193,-5.9752369,803.3333333333334
1605,Chaminade University Of Honolulu,Honolulu,HI,66600,38100,15.715286,.48551905,21.801208,0,3.4261222,0,-4.4110441,-8.1548491,275.6666666666667
2622,Kean University,Newark,NJ,79200,46900,11.098741,.18792887,30.801348,.29835916,3.4185619,.033114109,-1.3501241,-2.6568689,1032.333333333333
3554,Clarendon College,Memphis,TX,50800,28300,20.852247,.071047612,16.393827,0,3.4184813,0,-6.5521531,-11.670352,184
3642,Texas Southern University,Houston,TX,36300,27700,30.844814,.0030129752,11.051506,.1973666,3.4088163,.06087736,-4.6179814,-5.4149718,1115.666666666667
1933,McPherson College,Newton,KS,70000,37200,11.640731,.60948086,29.281271,0,3.4085538,0,-4.4835062,-9.7715197,101.3333333333333
2178,Massachusetts Institute Of Technology,Boston,MA,141000,98500,5.1078739,7.0637131,66.528679,13.407938,3.398201,.68486053,.88440043,1.3737836,913.3333333333334
32603,"California State University, Monterey Bay",San Jose,CA,93200,41100,10.497926,1.3763506,32.266464,.98564905,3.3873096,.10347271,-3.4088585,-7.2467537,322.6666666666667
1309,Taft College,Bakersfield,CA,62300,32300,16.317604,.097908512,20.628342,.02600652,3.3660512,.0042436407,-1.4216692,-3.0739403,153.5
4,Coast Community College District,Los Angeles,CA,72800,30600,16.203936,1.0915638,20.759323,.2698077,3.3638272,.043719463,-2.1452432,-1.341159,5334.666666666667
2885,Albany College Of Pharmacy And Health Sciences,Albany,NY,95800,115800,3.9403558,.19784023,85.208885,.25403962,3.3575335,.010010065,-.63604873,-3.2948301,129
3290,"Lincoln University of Lincoln University, PA",Philadelphia,PA,47500,37400,20.534586,.040689323,16.346292,0,3.3566434,0,-5.3312893,-10.560442,290
3353,University Of The Sciences In Philadelphia,Philadelphia,PA,95300,102700,5.3269253,.30449113,62.914597,.015336959,3.3514135,.00081698835,.48784083,-5.4258189,309
3574,Howard County Junior College District,Big Spring,TX,53100,28500,19.020721,.066302441,17.613865,.056857429,3.3502839,.010814693,-5.3317256,-1.4472766,432.5
2531,Montana Tech Of The University Of Montana,Butte-Silver Bow,MT,68300,46700,11.43111,.51467115,29.21035,3.4722664,3.339067,.39691859,-2.5297263,-5.017345,337
1249,Occidental College,Los Angeles,CA,122400,49000,8.5336227,8.6651602,39.126663,2.0575826,3.3389218,.17558631,-4.8552971,-10.053344,380
1150,California State University - Sacramento,Sacramento,CA,88700,47900,10.452874,.93292201,31.888157,.0003628213,3.3332288,.000037925256,.41455802,1.8618189,2041.333333333333
222,Fairleigh Dickinson University,Newark,NJ,87000,48200,9.5446501,2.6166873,34.902512,.43138739,3.3313227,.041174415,.6837908,-2.7201259,780.6666666666666
2500,College Of The Ozarks,Aurora,MO,49200,32000,17.934622,.1546108,18.49605,.01598678,3.3171966,.0028671685,-12.227397,-19.156492,218.5
23582,Lamar State College - Orange,Beaumont,TX,64100,27200,20.821583,.070487313,15.914715,.15779734,3.3136957,.032855906,-2.8842046,-3.7816889,259.5
1219,Long Beach City College,Los Angeles,CA,49900,28100,24.16667,.22785991,13.679748,.094588175,3.3059397,.022858813,-3.1368899,-1.5382602,3148.666666666667
215,MCP Hahnemann And Drexel Universities,Philadelphia,PA,94100,65500,6.6638765,1.6902633,49.589874,1.5898916,3.3046081,.10594841,-2.908145,-7.6809421,1881
3371,Temple University,Philadelphia,PA,82700,46700,9.2837181,.77590692,35.593597,1.675778,3.3044095,.15557452,-3.128361,-9.534565,2996.666666666667
1161,Cerritos Community College,Los Angeles,CA,45500,30200,23.391293,0,14.12366,.1542559,3.3037066,.03608245,-5.9970169,-7.1636667,3216
1559,Clark Atlanta University,Atlanta,GA,54500,35200,17.830929,.3107512,18.507406,.69318432,3.3000424,.12360121,1.0215578,2.2438178,825.6666666666666
1215,La Sierra University,Los Angeles,CA,81300,43200,11.186931,1.5468285,29.474358,1.5374595,3.2972758,.17199454,-3.0348127,-3.9275198,205
2769,Marymount Manhattan College,New York,NY,91100,35800,11.929653,4.175168,27.616549,.81323338,3.2945585,.097015925,-4.8914576,-12.096478,368.3333333333333
2778,Mount Saint Mary College,Poughkeepsie,NY,91700,47100,8.0073814,.92643148,41.126987,.042073842,3.293195,.0033690133,-5.0053496,-11.328357,278.3333333333333
7107,Essex County College,Newark,NJ,43000,28400,25.286119,.27855477,13.015045,.00068714947,3.2910001,.00017375345,-2.1995895,.3861205,972
1401,Post University,Bridgeport,CT,57800,36800,14.912631,1.0243847,22.05706,.024758533,3.2892878,.0036921487,12.631336,14.013412,132
1594,Spelman College,Atlanta,GA,84500,49800,9.4288511,1.3499799,34.880478,2.2544501,3.2888281,.21256875,1.2130018,2.891885,475
1238,Mills College,San Francisco,CA,79100,40200,10.617122,3.4654498,30.952389,5.5721064,3.286253,.59159732,-.92406732,-5.9294863,115
2402,Copiah-Lincoln Community College,Jackson,MS,41400,26900,31.81024,.098101594,10.296646,.016941413,3.2753878,.0053891037,-8.0965672,.98651677,633.5
9706,South Seattle Community College,Seattle,WA,61600,32600,17.408611,.38829145,18.803709,.012727728,3.2734644,.0022157207,2.7059376,-.61932856,385.3333333333333
2806,Rochester Institute Of Technology,Buffalo,NY,95700,62400,6.3269167,1.6997546,51.700191,1.765573,3.271028,.11170633,.44326103,-.24164683,1945.333333333333
1480,Florida Agricultural & Mechanical University,Tallahassee,FL,57000,39300,15.397835,.20564513,21.212914,.59565467,3.2663293,.091717914,1.9561058,7.7264338,2142.666666666667
1509,Nova Southeastern University,Miami,FL,64000,43500,13.516561,1.5008928,24.109715,0,3.2588043,0,-1.5060371,-7.765224,286.3333333333333
2666,Adelphi University,New York,NY,96300,50700,8.7048025,2.3863256,37.433441,3.0012798,3.2585073,.26125547,-3.120115,-7.7034125,509
5354,Tennessee College Of Applied Technology-Jackson,Jackson,TN,54600,30000,17.666834,.11826245,18.335133,.011888341,3.2392375,.0021002935,1.9696769,5.8064041,108.5
3179,Southeastern Oklahoma State University,Sherman,OK,58700,34100,17.545877,.28625435,18.455851,.018860066,3.238241,.0033091642,-2.1422033,-4.7380867,525.6666666666666
3007,Williston State College,Williston,ND,60200,34900,14.718456,.34145483,21.930895,.030401023,3.2278891,.0044745617,-5.185102,-17.890438,170.3333333333333
5734,H. Councill Trenholm State Technical College,Montgomery,AL,34500,22300,33.179058,.12246414,9.6935377,.018267486,3.2162244,.0060609798,-9.2125168,-8.0974979,194.5
1182,College Of The Desert,Los Angeles,CA,44900,28400,24.684334,.3540158,13.013613,0,3.2123237,0,-7.3196702,-6.3421979,1342.666666666667
8221,"Universal Technical Institute of Rancho Cucamonga, CA",Los Angeles,CA,62900,41300,13.784989,.24697702,23.239635,.12418132,3.2035813,.017118381,1.4908986,4.2607565,2105
23385,Glendale Career College,Los Angeles,CA,33200,17900,38.327797,.16438183,8.3514147,.087119304,3.2009132,.033390913,-16.010752,-9.736515,172
1196,Dominican University Of California,San Francisco,CA,98100,45200,6.0711908,2.5760667,52.676445,4.0258489,3.1980877,.24441697,-3.3007231,-7.2853937,137.6666666666667
2397,Belhaven University,Jackson,MS,77300,32200,12.699437,.74887884,25.175016,2.4903166,3.1970854,.3162562,-3.2476432,-7.2268724,139.5
25561,ETI School Of Skilled Trades,Chicago,IL,63100,37400,14.308093,.97700012,22.285027,.18654738,3.1885624,.026691373,7.4553342,9.4256563,138.5
2632,Seton Hall University,Newark,NJ,100900,56900,7.5406461,2.4662397,42.224033,1.3526974,3.183965,.10200213,-2.514046,-6.2506394,1009.666666666667
2657,New Mexico State University,El Paso,NM,59300,33500,17.891996,.21204583,17.780607,.45601609,3.1813054,.081590377,1.1738766,1.939952,3272.666666666667
11626,Westwood College - South Bay,Los Angeles,CA,39500,19000,30.418411,.07091286,10.455142,.059252318,3.1802881,.018023614,5.0346518,-1.271535,52.5
1131,California Institute Of Technology,Los Angeles,CA,124500,83000,4.8102689,4.3595595,66.062187,15.034837,3.1777687,.72321606,-1.3833109,-7.9113879,190.6666666666667
1693,Northeastern Illinois University,Chicago,IL,53300,34900,18.364094,.12983769,17.297632,.19512728,3.1765535,.035833359,1.0868969,.057185248,900
1749,Roosevelt University,Chicago,IL,73500,37000,14.085454,.90270692,22.551323,0,3.176456,0,-6.0675983,-10.915758,211
2617,Montclair State University,Newark,NJ,86600,50000,9.4593859,.54788131,33.51799,.74326283,3.1705961,.070308104,-3.0900805,-6.5529675,1434.666666666667
1459,Strayer University,Washington DC,VA,52700,34200,17.962791,.26728603,17.562685,.0032458443,3.1547487,.0005830442,13.36747,21.056915,613
2946,Methodist University,Fayetteville,NC,68600,39300,14.348197,.54333872,21.976086,.053761184,3.153172,.0077137607,-4.1235824,-8.6226683,401
2158,Lasell College,Boston,MA,74300,45300,10.896926,2.1509664,28.893379,.022598011,3.1484902,.0024624886,-5.7204599,-16.797796,203
31275,Advanced Technology Institute,Virginia Beach,VA,57200,33900,15.953134,.24579081,19.706888,.04072338,3.1438663,.0064966553,5.136167,10.330075,127.6666666666667
111,Anthem Institute,Newark,NJ,56900,32200,18.898329,.37734184,16.600492,.7600317,3.1372156,.14363329,10.026569,17.269712,701.6666666666666
3583,Lee College,Houston,TX,63300,34400,16.421404,.1060534,19.073608,.34340349,3.132154,.056391668,-1.7041065,-4.704452,674.8333333333334
8284,Mitchell Technical Institute,Mitchell,SD,59000,41400,9.8648891,.12388872,31.680515,0,3.1252477,0,-1.3488239,-14.025122,225
1197,El Camino College,Los Angeles,CA,51600,28300,21.975967,.34022903,14.19317,.32214379,3.1190863,.07079421,-2.1835759,-2.1863909,3618.333333333334
3662,Victoria College,Victoria,TX,65600,34700,16.425104,.27140832,18.974012,.28507593,3.1165013,.046824019,-2.6225884,-.86889845,717.3333333333334
2262,Kettering University,Detroit,MI,100100,85400,4.1647801,.51637679,74.689377,0,3.1106484,0,-1.3353173,-5.1616268,502
5617,South Georgia Technical College,Americus,GA,29700,18500,41.270695,.062383078,7.524085,.01031527,3.1052423,.0042571835,-11.140316,-14.550069,219
1582,Morehouse College,Atlanta,GA,81800,49800,8.5088177,2.4155521,36.409615,.075162061,3.0980279,.0063954028,3.6193664,4.4517918,548.5
8988,Lurleen B. Wallace Community College,Troy,AL,44200,23000,28.728708,.12740171,10.761069,.53713328,3.0915163,.15431145,-4.0961809,2.6155362,231.6666666666667
2664,Western New Mexico University,Deming,NM,51200,28000,23.116117,.011504872,13.372535,0,3.0912108,0,1.0240467,3.2590184,266.3333333333333
3749,George Mason University,Washington DC,VA,107500,56500,6.1455531,1.3030353,50.281109,.74004775,3.0900524,.045480028,-1.6624299,-3.981451,2159.333333333334
2653,New Mexico Highlands University,Las Vegas,NM,48500,33600,21.17561,.074358374,14.582239,.039820332,3.087878,.0084321983,-4.8120532,-6.7816029,227.3333333333333
2913,Campbell University,Raleigh,NC,69900,42700,11.58799,.80606323,26.630831,.29917651,3.085978,.034668542,-5.1521039,-10.371081,920
1710,Loyola University Chicago,Chicago,IL,98600,53500,8.187808,3.7387304,37.633072,2.2220445,3.0813236,.18193674,-3.6914933,-6.3379622,1114.666666666667
1034,Alabama Southern Community College,Atmore,AL,44300,24300,29.389938,.35938016,10.472322,0,3.0778091,0,-3.3183784,1.0283892,248
1320,"University Of California, Santa Barbara",Santa Barbara,CA,124000,58800,6.211503,3.8128436,49.512096,2.7940729,3.0754454,.17355393,1.0458491,3.5021741,3450.333333333334
2707,Columbia University In The City Of New York,New York,NY,169600,75300,5.020813,13.680275,61.217045,14.944355,3.0735934,.75032812,.26161888,.86041361,1244.333333333333
1481,Florida Atlantic University,Port St. Lucie,FL,77100,40500,11.623572,1.9166873,26.414555,1.0326598,3.0703149,.12003196,-2.9542212,-5.9768825,1658.666666666667
2015,University Of New Orleans ,New Orleans,LA,66400,36500,16.552917,.4645116,18.520807,.40093908,3.0657339,.066367112,-4.6914725,-9.0432768,1976.666666666667
4736,Bergen Community College,Newark,NJ,72000,33900,13.5021,.67213118,22.634359,.2834419,3.056114,.038270608,-.42625675,-.8618505,1818
2737,Iona College,New York,NY,97400,56200,7.7935553,1.1320206,39.170803,.56939501,3.0527983,.044376116,-3.4799929,-9.037919,618.3333333333334
2803,Rensselaer Polytechnic Institute,Albany,NY,114200,84100,4.7184253,2.4381247,64.620743,7.1571751,3.0490816,.33770594,-2.0320621,-7.1160445,1080.333333333333
1409,University Of Saint Joseph,Bridgeport,CT,86600,45800,8.0174017,.70990878,37.989376,0,3.0457606,0,-.9294427,.33672625,147
6911,Montgomery College,Washington DC,MD,69000,36100,13.333452,.82312393,22.764513,.17009933,3.0352955,.022680113,-1.8984661,-3.7960105,2941.333333333334
20988,University Of Phoenix,Phoenix,AZ,56000,35200,16.578573,.45461553,18.299643,.27381441,3.0338197,.045394517,11.85667,15.666548,736
60,Lincoln Technical Institutes And Lincoln College Of Technology,Bridgeport,CT,35400,27300,28.816744,.22474283,10.516911,0,3.0306311,0,-7.0983849,-17.153303,294.6666666666667
17,Heald College,Fresno,CA,52400,33600,19.686426,.14193369,15.385731,.21480441,3.0289006,.042287309,5.0376821,7.4230685,2428.333333333334
2986,Winston-Salem State University,Winston-Salem,NC,45400,33800,21.012121,.1135008,14.410923,.0025995267,3.0280406,.00054621568,-3.3194408,-2.2660465,466.3333333333333
2894,University Of Rochester,Buffalo,NY,129200,62000,5.7357917,5.5780468,52.672905,6.4756145,3.0212083,.37142777,-1.1745845,-2.4745126,988.6666666666666
3794,Saint Martin's University,Seattle,WA,82100,49100,10.116468,1.6375713,29.844391,0,3.0191984,0,-1.0425611,-2.3784339,89.33333333333333
2504,Saint Louis College Of Pharmacy,St. Louis,MO,92500,123600,3.2558031,1.1552385,91.929314,14.456934,2.9930375,.4706893,-1.0826421,-7.2664919,137.5
28,San Jose-Evergreen Community College District,San Jose,CA,67900,31900,15.518422,.30572689,19.276037,.4859778,2.9913371,.075416096,3.056679,3.3440099,1523
2052,Thomas College,Portland,ME,60700,38000,13.102926,.052976057,22.806723,.036658652,2.988348,.0048033562,-1.5940057,-2.6478839,125.6666666666667
9930,University Of Texas Of The Permian Basin,Midland,TX,64200,43300,12.322879,.26739329,24.249384,5.982842,2.9882221,.73725837,-3.0985129,-10.285803,135.3333333333333
2732,Hofstra University,New York,NY,105300,55700,7.0405016,3.4900315,42.433891,2.6517618,2.9875586,.18669732,-3.1965871,-9.9037027,1763.333333333333
1536,University Of Miami,Miami,FL,110100,54800,7.4726262,7.3890843,39.832901,3.8584995,2.9765637,.28833124,-2.1307032,-7.4210792,1726.333333333333
2996,North Dakota State College Of Science,Fargo,ND,63200,43500,9.7160187,.17784512,30.598774,.50557894,2.9729829,.049122144,-2.2639008,-9.6085243,726
2410,Jackson State University,Jackson,MS,37100,31700,30.505579,.029404886,9.744833,.22740038,2.9727178,.069369808,-7.831759,-1.4070059,923.6666666666666
3150,Cameron University,Lawton,OK,56400,32800,17.239676,.044042952,17.229517,.97304809,2.9703128,.16775033,-2.4043155,-4.727972,597.6666666666666
2699,Clarkson University,Watertown,NY,94600,73300,5.5987391,1.0683599,52.99403,1.1138617,2.9669976,.062362209,-.48753953,-4.9093766,559
1209,Hartnell Community College,San Jose,CA,51800,30500,19.784145,.15246616,14.984408,.25166556,2.9645371,.049789879,-4.1520801,-3.8238044,1280
1170,Claremont Mckenna College,Los Angeles,CA,142000,69900,4.3338103,13.383201,68.282814,28.830143,2.9592476,1.2494439,-.08427047,-2.70467,266
1342,Whittier College,Los Angeles,CA,98500,47900,7.889801,5.4661741,37.492298,1.5033209,2.9580679,.11860904,-2.1785083,-4.4724627,251
1245,Mount San Antonio College,Los Angeles,CA,62800,30800,16.697124,.2506215,17.686419,.51062351,2.9531231,.085259445,-3.0726488,-3.9787683,4660
22209,Cossatot Community College Of The University Of Arkansas,Idabel,AR,40800,22200,31.473413,.22846112,9.3669262,.0075752083,2.9480915,.0023841765,-8.8285236,-5.8003755,113.3333333333333
9549,Western Texas College,Snyder,TX,53800,30800,17.644911,.088583335,16.703848,.010291243,2.9473791,.0018158805,-1.256619,-8.5726566,176.6666666666667
1072,Cochise College,Tucson,AZ,51600,28400,22.349018,.050363604,13.187445,.20730719,2.9472644,.046331123,-1.3240007,-2.36619,682.6666666666666
3522,Tennessee State University,Nashville,TN,52600,36200,18.183445,.15855858,16.189987,.35299447,2.9438972,.064186551,1.3751984,6.6496096,1066.333333333333
1302,Saint Mary's College Of California,San Francisco,CA,110500,55200,6.729363,5.9344711,43.728405,1.4735351,2.9426432,.099159524,-.8607195,-2.3074985,509.6666666666667
2124,Bentley University,Boston,MA,119600,79800,4.855969,4.630878,60.582417,4.923234,2.9418633,.23907071,-.86301911,-2.6585276,834.3333333333334
20757,Briarcliffe College,New York,NY,64800,34200,15.408872,.57307917,19.080919,.051733833,2.9401546,.0079716006,7.894474,11.711474,430.3333333333333
1107,Southern Arkansas University,Magnolia,AR,60500,35300,17.636351,.12008835,16.6541,.77316493,2.9371753,.13635807,1.7404251,3.815866,491.3333333333333
2882,Syracuse University,Syracuse,NY,119700,61100,5.6894026,7.2329192,51.621826,3.2224524,2.9369733,.1833383,2.3525257,1.5109009,2556
